facebook_corpus_msr_1854944,I miss you darling,NAG
facebook_corpus_msr_1723813,I strongly appose forced religiousness either Muslims or Hindu.,CAG
facebook_corpus_msr_405671,At least Pakistan didn't honor them with awards like India did for advani,OAG
facebook_corpus_msr_405257,WHAT ELSE CAN A POOR CHAP DO? A HEN-CHICK DOES NOT HAVE ANY CHOICE IN FRONT OF A CAT BUT TO .. .,NAG
facebook_corpus_msr_1723004,"It's not hatred, just asking why did Hindus had to leave Kashmir. Sonu has just said that there should not be forced religion, in every locality Azaan is there on the loud speakers & very few temples play loudspeakers. In maximum no. Love Marriages,
Only Hindu boy or girl have to change their religion & convert into Muslim.",CAG
facebook_corpus_msr_498142,Hahaha..... CNBC team so funny........ make feel happy..... :) :) :),NAG
facebook_corpus_msr_1978710,There was no fatwa and it has been confirmed... People are being misled by media... Only NDTV had the guts to apologize for this and clarify that it was only an appeal.,CAG
facebook_corpus_msr_2018573,Well safe to say that not many women marry at 21 and have a baby soon thereafter.  And have the income to stay home with them. But good for her though she shouldn't knock down other people like she seems to do in this article.,CAG
facebook_corpus_msr_497718,Making so many educated peoples future dumping in mines ....,NAG
facebook_corpus_msr_1922800,He should be barred from Indian railways too. Isolate him. Who knows on next day he may start abusing TC or pantry people in railway. This should be done with everybody who misuse their power.,CAG
facebook_corpus_msr_1724251,He just want some attention towards him...What else jobless ppl do?,OAG
facebook_corpus_msr_335354,Plz forgive him he is national ist not some one from minority or opposition,CAG
facebook_corpus_msr_491444,"Interest in the stock mkts have fainted, how much more can a mkt move up with limited ppl earning",NAG
facebook_corpus_msr_1710279,"Whatever this RM is honest, needs to make railways more efficient to improve the ratio.",NAG
facebook_corpus_msr_1985363,Two  champions of cricket,NAG
facebook_corpus_msr_465479,Nice to see CNBC TV 18 to Auranagabad.. talking to Rahul,NAG
facebook_corpus_msr_339899,"50 heads was possible if your Dad would be a Cow. But unfortunately he was just a Soldier. Bjp Government doesn't get votes for Soldiers...
Sorry for your Father Sis..",NAG
facebook_corpus_msr_483450,When successor performs better than the long term founding chairman!!!!! Result,NAG
facebook_corpus_msr_1395853,Come on. Be quick & start.,NAG
facebook_corpus_msr_115519,"Falguni Ghosh Protik Biswas these who were lucky enough to get into the best universities in India still aren't satisfied - do they feel anything less than MIT or CalTech is below their standards? 

One IIT stamp and getting a good grad program becomes at least ten times easier but no these cry babys have to make a rukus.",OAG
facebook_corpus_msr_1521711,Vermula karthik i am living proof of a malayali hindu eating beef... :),CAG
facebook_corpus_msr_335315,Good... People cannot have any opinion at all for 5 years,NAG
facebook_corpus_msr_437324,"Why not..go for it.. Let there also be rule that when bank ATM is out of CSH or not in service, bank pays the customer in return the same transaction amount. Secondly if customer goes to Bank and if there server is down, let banks pay 8% interest for month than regular 4% for that month. Seems like a win win for both banks and customers.",CAG
facebook_corpus_msr_1804861,Han bhai chutiya hu me...i prefer humans over cows.... Development over rhetoric....facts over hoax....truth over media....and sleep over messing with u... Good night.,NAG
facebook_corpus_msr_1723774,We should respect every religion. May be he wants to be more popular & make another controversy.,OAG
facebook_corpus_msr_1723839,Sonu nigam doing his job as said by bjp..,CAG
facebook_corpus_msr_1561723,"Prithvi Setty and see where the ""due process of law"" has brought India, poverty, unemployment, crime and what not.",CAG
facebook_corpus_msr_2141837,great beggars n liers of th world is porkistan,OAG
facebook_corpus_msr_1853643,"Jio will only work on phones while the data is on and the phone is 4g.
Its bound to fail.Its the most crap service...plus all other companies have rival offers which are better.",OAG
facebook_corpus_msr_330893,Ashis Kumar come and visit turkey still Indian Bollywood shoot there movies because there know here pepole not doing toilets one the street,CAG
facebook_corpus_msr_1723418,Dear India will u again label today's valley wide protests as paid and ignited by Pakistan via Social media. Will u again label all the students having received 500 or 1000 INR to protest today on the stake of their career. Come on grow up talk it's too late. The situation is worth attention catching.,CAG
facebook_corpus_msr_1723241,"Sonu Nigam started his career singing at Jagarans.....did he ever care how many people had to go sleepless nights because he was singing bhajans all night........Now that Azaan has suddenly brought enlightenment upon him.....He should also speak against use of loudspeakers at Mandirs, Gurudwara, concerts.....they all create disturbance....",CAG
facebook_corpus_msr_463518,"Congratulations for all of us,we proud of  that we are working with such orgnization",NAG
facebook_corpus_msr_2175543,Proud moment for india,NAG
facebook_corpus_msr_325604,"Undeniable facts about Muslim extremism:

Direct quotes from the Quran:
1. Quran: 4/89 : “They wish you would disbelieve as they disbelieved so you would be alike. So do not take from among them allies until they emigrate for the cause of Allah . But if they turn away, then seize them and kill them wherever you find them and take not from among them any ally or helper.” [Link: https://quran.com/4/89 ] Translation: Kill all Muslims who leave Islam.  
2. Quran: 2/1 : “Alif, Lam, Meem.” [Link: https://quran.com/2/1  ] Translation: Allah and his messengers are always right, and the Quran cannot be doubted”
3. Quran: 8/12 : “[Remember] when your Lord inspired to the angels, ""I am with you, so strengthen those who have believed. I will cast terror into the hearts of those who disbelieved, so strike [them] upon the necks and strike from them every fingertip"".” [Link: https://quran.com/8/12 , https://quran.com/8/60 ] Translation: Terrorize all non-believers and people who do not agree with Islam.
4. Quran: 98/6 : “Indeed, they who disbelieved among the People of the Scripture and the polytheists will be in the fire of Hell, abiding eternally therein. Those are the worst of creatures.” [Link: https://quran.com/98/6 ] Translation: “People of the Scripture (Jews, Christian and Sabians) and Polytheists (Hindus, Buddhists, Sikhs, Jains) are all vilest of creatures that deserve no mercy.”
5. Quran: 4/3  : “And if you fear that you will not deal justly with the orphan girls, then marry those that please you of [other] women, two or three or four. But if you fear that you will not be just, then [marry only] one or those your right hand possesses. That is more suitable that you may not incline [to injustice].” [Link: https://quran.com/4/3] Translation: “Two, three, four..!!”
6. Quran: 5/51  : “O you who have believed, do not take the Jews and the Christians as allies. They are [in fact] allies of one another. And whoever is an ally to them among you - then indeed, he is [one] of them. Indeed, Allah guides not the wrongdoing people.” [Link: https://quran.com/5/51] Translation: “Don’t make Jew and Christian friends ”
7. Quran: 2/216  : “Fighting has been enjoined upon you while it is hateful to you. But perhaps you hate a thing and it is good for you; and perhaps you love a thing and it is bad for you. And Allah Knows, while you know not.” [Link: https://quran.com/2/216] Translation: “Fighting[Jihad] is Muslim’s obligation, even if you don’t want to”
8. Quran: 3/85  : “And whoever desires other than Islam as religion - never will it be accepted from him, and he, in the Hereafter, will be among the losers..” [Link: https://quran.com/3/85] Translation: “Islam is the only acceptable religion”

Pork is banned all Islamic countries, except three. Muslim extremists say other religions are intolerant towards them and they have always been subject to INJUSTICE AND HATRED. May be true, but a very logical justification for this can be deducted by connecting the dots above as well as below... 

The Shoe Bomber was a Muslim 
The Beltway Snipers were Muslims 
The Fort Hood Shooter was a Muslim 
The underwear Bomber was a Muslim 
The U-S.S. Cole Bombers were Muslims
The Madrid Train Bombers were Muslims
The Bafi Nightclub Bombers were Muslims 
The London Subway Bombers were Muslims 
The Moscow Theatre Attackers were Muslims 
The Boston Marathon Bombers were Muslims 
The Pan-Am flight #93 Bombers were Muslims 
The Air France Entebbe Hijackers were Muslims 
The Iranian Embassy Takeover, was by Muslims 
The Beirut U.S. Embassy bombers were Muslims 
The Libyan U.S. Embassy Attack was by Musiims 
The Buenos Aires Suicide Bombers were Muslims 
The Israeli Olympic Team Attackers were Muslims 
The Kenyan U.S, Embassy Bombers were Muslims 
The Saudi, Khobar Towers Bombers were Muslims 
The Beirut Marine Barracks bombers were Muslims 
The Besian Russian School Attackers were Muslims 
The first World Trade Center Bombers were Muslims 
The Bombay & Mumbai India Attackers were Muslims 
The Achille Lauro Cruise Ship Hijackers were Muslims 
The September 11th 2001 Airline Hijackers were Muslims'
Think of it:
Buddhists living with Hindus = No Problem
Hindus living with Christians = No Problem
Hindus living with Jews = No Problem
Christians living with Shintos = No Problem
Shintos living with Confucians = No Problem
Confusians living with Baha'is = No Problem
Baha'is living with Jews = No Problem
Jews living with Atheists = No Problem
Atheists living with Buddhists = No Problem
Buddhists living with Sikhs = No Problem
Sikhs living with Hindus = No Problem
Hindus living with Baha'is = No Problem
Baha'is living with Christians = No Problem
Christians living with Jews = No Problem
Jews living with Buddhists = No Problem
Buddhists living with Shintos = No Problem
Shintos living with Atheists = No Problem
Atheists living with Confucians = No Problem
Confusians living with Hindus = No Problem
Muslims living with Hindus = Problem
Muslims living with Buddhists = Problem
Muslims living with Christians = Problem
Muslims living with Jews = Problem
Muslims living with Sikhs = Problem
Muslims living with Baha'is = Problem
Muslims living with Shintos = Problem
Muslims living with Atheists = Problem
MUSLIMS LIVING WITH MUSLIMS = BIG PROBLEM
***SO THIS LEADS TO ******
They’re not happy in Gaza 
They're not happy in Egypt
They're not happy in Libya
They're not happy in Morocco
They're not happy in Iran
They're not happy in Iraq
They're not happy in Yemen
They're not happy in Afghanistan
They're not happy in Pakistan
They're not happy in Syria
They're not happy in Lebanon
They're not happy in Nigeria
They're not happy in Kenya
They're not happy in Sudan
*** So, where are they happy? *****
They're happy in Australia
They're happy in England
They're happy in Belgium
They're happy in France
They're happy in Italy
They're happy in Germany
They're happy in Sweden
They're happy in the USA & Canada
They're happy in India
They're happy in almost every country that is not Islamic! And who do they blame? Not Islam... Not their leadership... Not themselves... THEY BLAME THE COUNTRIES THEY ARE HAPPY IN!! And they want to change the countries they're happy in, to be like the countries they came from where they were unhappy!!!!
Islamic Jihad: AN ISLAMIC TERROR ORGANIZATION
ISIS: AN ISLAMIC TERROR ORGANIZATION
Al-Qaeda: AN ISLAMIC TERROR ORGANIZATION
Taliban: AN ISLAMIC TERROR ORGANIZATION
Hamas: AN ISLAMIC TERROR ORGANIZATION
Hezbollah: AN ISLAMIC TERROR ORGANIZATION
Boko Haram: AN ISLAMIC TERROR ORGANIZATION
Al-Nusra: AN ISLAMIC TERROR ORGANIZATION
Abu Sayyaf: AN ISLAMIC TERROR ORGANIZATION
Al-Badr: AN ISLAMIC TERROR ORGANIZATION
Muslim Brotherhood: AN ISLAMIC TERROR ORGANIZATION
Lashkar-e-Taiba: AN ISLAMIC TERROR ORGANIZATION
Palestine Liberation Front: AN ISLAMIC TERROR ORGANIZATION
Ansaru: AN ISLAMIC TERROR ORGANIZATION
Jemaah Islamiyah: AN ISLAMIC TERROR ORGANIZATION
Abdullah Azzam Brigades: AN ISLAMIC TERROR ORGANIZATION",OAG
facebook_corpus_msr_480882,weapons are not for display this are meant for fighting -defence minister sir,NAG
facebook_corpus_msr_233746,If still bjp want to be in government should take strong action against Natalie.,CAG
facebook_corpus_msr_1679262,#Fabulous,NAG
facebook_corpus_msr_464873,"Completely wrong,  ATM out of cash is the ground reality.....you pleople are lieing all around",CAG
facebook_corpus_msr_1818446,She is Right .,NAG
facebook_corpus_msr_420997,you people never work on talents ...work on some chuthiar factors,OAG
facebook_corpus_msr_2018532,"Comparing a kid with a puppy shows how narrow minded n shallow she is!! I wish she could learn something from her seniors (wives of famous actors but independent with well brought up kids) like Sussaine , Gauri Khan!! 
Above all, it's a personal choice of each n every person to work or stay at home irrespective of their ""Gender""..
N who has decided the role of male/female in this world or society? That's too silly to say that if one person tries to take place of other in a relationship there will be chaos!! It's a bond n understanding between a couple which results in harmony or chaos!! Mrs. Kapoor, if u wish to work n ur husband thinks of it as u taking his place then it's ur problem..don't convert your personal issue into a stupid public statement!!
A marriage is basically a partnership where husband n wife don't fight or rush into taking each other places but share all responsibilities together!!! One or both might wish to work n share house responsibilities together..or one might decide to work while other might decide to take care of house responsibilities!! You should not be making your personal decisions public in such shallow way!!",OAG
facebook_corpus_msr_2145862,Happy birthday. What a acting in Jolly LLB 2.,NAG
facebook_corpus_msr_417015,BUY GLENMARK 872 AND MORE ON DECLINE NEAR 852 SL 828 TRADE ACORDINGLY IN FUTURE,NAG
facebook_corpus_msr_324315,The whole village would have been there to save him Only if he was a cow!,CAG
facebook_corpus_msr_426245,Ya remember at least you guys speak positive then market goes up and just one negative thing you can change the whole statistics . I guess remember Udayan Mukherjee,NAG
facebook_corpus_msr_2032046,Riya Biswas who is saying there's silence for one? If there is then the silence is for the poor victims which muzzrats burnt in that train. And the world doesn't care about when the victims react to the oppressor. Muzzrats started it,CAG
facebook_corpus_msr_451893,What happened to breaking a coconut ! It was much simple and quick,CAG
facebook_corpus_msr_2137953,How long Mr Feku's gang?,OAG
facebook_corpus_msr_445593,Whenever a country is based on helping the poor people.. god only should save that country.. it should be for the upliftment of the poor.  No deep thinking.  Only superficial..,CAG
facebook_corpus_msr_332718,"In the streets of Kolkata, bus drivers play the game of Tom n Jerry without caring about other motorists....most common among them is hit n run......",NAG
facebook_corpus_msr_505758,"Jokes aside, it is a serious yet solvable issue...our aim was to help bring this to your notice...:)
Thanks for watching and Commenting Suvarna Kulkarni :)",NAG
facebook_corpus_msr_487642,Can we expect next Thursday to be good for bull ?,NAG
facebook_corpus_msr_1922814,Idiot . All public transport should ban him.  Wer is sena spokesman  and samna paper.,OAG
facebook_corpus_msr_453252,We want bike not this hair losser from side guy,CAG
facebook_corpus_msr_1521783,"George-  you should not expect better English from a brain washed from Nagpur.
People like Abhay donot remember that follower of RSS/Bang Dal donot hesitate to cut the womb of mother and throw the fetus in fire.
These MCs can gang rape a pregnant woman kill her baby and Eleven member of the family.
They are worst creature on the earth.",OAG
facebook_corpus_msr_454898,Its a big motorcycle for big towns and big dealers,NAG
facebook_corpus_msr_1525107,"He is the same General, who gave a threat to all Kashmiris few days back.",NAG
facebook_corpus_msr_328581,Terrorists like Gaurakshaks who wont be mentioned bcoz tat wat gains votes for PM's party.,CAG
facebook_corpus_msr_2160855,The report found that Islamic State revenue has declined from up to $1.9 billion in 2014 to at most $870 million in 2016.,NAG
facebook_corpus_msr_1617889,Truely very sad such a young life to be taken away so soon.,CAG
facebook_corpus_msr_1819425,Still better than paki national anthem,OAG
facebook_corpus_msr_1805168,Some comments are criticizing Anna instead of Kejriwal.  What a mentality.,CAG
facebook_corpus_msr_1736997,Work of a news paper is to provide information not to judge anybody on their own and then make people accept that judgement. But sadly all newspapers and TV news channels in India behaves like supreme court . They will have their own judgement on every topic.,CAG
facebook_corpus_msr_406760,"Selling all the peoples information to third parties, im sure, also gets him a nice cut too",OAG
facebook_corpus_msr_1937572,This selfish mad dog who married Farah Khan double his age only and only for money should first introspect himself before saying anything .,OAG
facebook_corpus_msr_2261772,Long live this cuteness,NAG
facebook_corpus_msr_1737145,All people are not fools as he or others promoting him think so,NAG
facebook_corpus_msr_327902,"Why India Should #ScrapIndusWatersTreaty
Indus Water Treaty Is Illegal
The case of the 1960 Indus waters treaty, it has been signed by then Prime Minister Jawaharlal Nehru and “nowhere it is declared that the said agreement/treaty has been signed in the name of the President of India”, 
“According to the ministry of external affairs documents, nowhere disclosed agreement has been signed by the Jawaharlal Nehru for the President of India...,” 

“According to the impugned agreement 80% water goes to Pakistan which is a serious injury to the fundamental right of the citizens of India coupled with further financial and natural injuries to national interest.”

If We Indians Keep Quit Today Our Future Generations Will Blame Us And Never Going To Forgive Us

India Need Be Like China Fast And Furious And Must Have Ability To Say On Face.
China Claim South China Sea 
China Made And Develop 7 Artificial Man Made Islands On The South China Sea So Quickly 
Then Why Can't India Stop Water From Our Own States And Union Territories Of India
We Need To Build More Dam On Indus River And Must Have Iccha-Shakti To Say Only One Sentence To World Bank F*ck Off 
India Is Scraping Indus Waters Treaty

If China Can Do For Their Mother Land 
Then Why Not India (If India Cannot Do)
Then Their Is Some Serious Problem In Our Indian Government System With Our Political Partys And Also With Our Useless Politician.
Who Just Know To Bark But Cannot Take Action.

http://siteresources.worldbank.org/INTSOUTHASIA/Resources/223497-1105737253588/IndusWatersTreaty1960.pdf",NAG
facebook_corpus_msr_402902,It's good time for UP.Let he m go to hell,OAG
facebook_corpus_msr_1716159,It's between the devil and the deep blue sea.....Communalism or corruption... ? I,NAG
facebook_corpus_msr_1805139,"He is neither this nor that.
He failed what country needs and he is also one of
the main reason for Kejriwal's obstacles and his
fulfillments.Annaji may be
living inthe dream while he
is sleeping what happens in
this country.This is the time
for united standing between
all parties tosucceed grahan
happen in this time",OAG
facebook_corpus_msr_464067,It's common observation  of conversation was happening for long time.Unaccounted accumulated income will be sharing.,NAG
facebook_corpus_msr_2081691,Shayad se yeh 2 channels opposition se managed nai hue to usse BJP managed bata diya....,CAG
facebook_corpus_msr_431173,"I thought the duty of politicians is to develop India and modi ji is doing it.. But what's sad news is that some parties opposing modiji..I wonder like, are these politicians working for India or for their party..",NAG
facebook_corpus_msr_424163,It would be more appropriate to levy a fee to enter the bank's branch/ATM,NAG
facebook_corpus_msr_1805677,Both Kejriwal and Anna are dramebaaz...,OAG
facebook_corpus_msr_1737163,It was a neutral video. News chaapne ke liye kuch bhi?,NAG
facebook_corpus_msr_2111239,Well said sir it will becme and pekku modi baktha vill be lyk dog,CAG
facebook_corpus_msr_2018591,"I respect mira, her choices, homemakers a lot but she shouldn't insult working women who continue jobs after marriage and kids. Every mother loves her kids, everyone's situation,dreams,conditions, methods are different. Crores of middleclass wo.en work by choice,some by situation,they dont think they are dog mothers,their kids will punch if someone insulted their mothers hard work by this way. These days Kids are independent,tough so does mothers . Everyone has right to make their career,follow dreams,goals,passions, families these days help working women in chores and childcare.",CAG
facebook_corpus_msr_436490,"No BAN. This is not only for Tamil Nadu. Karnataka, Maharastra, Rajasthan other states are also facing Ban on their native cultural events.",NAG
facebook_corpus_msr_461108,If u can't compete u hv no business to remain in the business. We r a democracy & an open economy,NAG
facebook_corpus_msr_1887268,"Not only presstitutes sir, our libtards leaders and sickuliar people tooo",OAG
facebook_corpus_msr_450067,Go back n open tea stall. ..u don't deserve to rule this country,CAG
facebook_corpus_msr_442829,Support of the people should not be taken as blank cheque by the ruling party at the centre.PM Modi spearheaded BJP's campaiign at the 2009 general election also when Rahul Gandhi along with his mother Sonia Gandhi headed the congress (I) campaign.BJP in 2009 election just got 18.7 percent of total votes polled but got 117 seats while Congress (I) got 19.3 percent of total votes but got only 44 seats.There is no Modi Tsunami in the country now.Congress (I) is on comeback trail in Maharashtra as was evident in Nanded polls recently.BJP should realise that Political souffle can't arise from the same receipe twice.,OAG
facebook_corpus_msr_324304,So the cmo has no right to interfere as to why the ambulance is not being provided.,CAG
facebook_corpus_msr_413251,who will take a right decision when a common people purchase a drug of a chemist shop which is the better drug or chemical composition is better.,CAG
facebook_corpus_msr_451778,Does everyone has to sing like this before they buy this bbike ???,CAG
facebook_corpus_msr_1805547,I,NAG
facebook_corpus_msr_394720,No each and every sympathisers  of Azadi and stone pelters in India too must be beheaded,OAG
facebook_corpus_msr_1722989,Really Mandir in Kashmir..U guyzz killed n dehomed 5lacs Kashmiri pandits...N destroyed lots of temples ..,OAG
facebook_corpus_msr_2203261,"Priyanka Sahai I'll ans you after little while, wait",NAG
facebook_corpus_msr_483439,Ratan Tata saved Tata group before situation is worsening. Tata shares buying opportunity.,NAG
facebook_corpus_msr_2380007,Incident really u bakhts r all blind drink cow urine and sleep bloody bakhts,OAG
facebook_corpus_msr_1805592,Who cares you. you old man.,CAG
facebook_corpus_msr_422289,"Good , evening sir , I m from UP . I have 1000 Shares of Rolta , can I hold for good return ?",NAG
facebook_corpus_msr_450593,Respect our beloved PM Modi...  Haters buy burnol and apply...  He will remain our beloved PM for next term as well...,CAG
facebook_corpus_msr_328831,Prabhaas alone? Prabhas has done movies before baahubali. Credit goes to entire baahubali team including the director.,NAG
facebook_corpus_msr_2081785,It was a poor one Viru.. It wasn't a Morgan-joke.!,OAG
facebook_corpus_msr_1805666,Is it ok being RSS Sevak to join any other party rather than BJP...,NAG
facebook_corpus_msr_1805303,anna hazare is a hoe,NAG
facebook_corpus_msr_461082,anuj y today psu banks didnt do much specially  sbi,NAG
facebook_corpus_msr_2280078,Paris France had a Muslim attack today,OAG
facebook_corpus_msr_1805584,How BJP Goon join AAP?,OAG
facebook_corpus_msr_1956958,Pressittutes r worse than Politicians ! U r the biggest danger to democracy !!!,OAG
facebook_corpus_msr_411805,Hi Anuj what's your view on ceat tyre is it possible to hit 2000,NAG
facebook_corpus_msr_2137959,Yes still coma or in dream,CAG
facebook_corpus_msr_402502,Do you give equal rights to Hindus? what percent Hindus are left in your country since 1947?,CAG
facebook_corpus_msr_1723206,"Asrar, I said all religions. See I have problems with anyone using loudspeakers be it temple or mosque. Be it azan aur Navratri. 2 wrongs don't make a right. If anyone want to pray, he/she can very well go into his or her religious premise. If he or she wants to pray at home, use technology. I have problems with 5 minutes azan and 5 days of Hindu festival loudspeakers.",CAG
facebook_corpus_msr_2203248,She is simple girl and need not know politics. Let her vote to her choice.,NAG
facebook_corpus_msr_1710293,So inspite of so much increase In fares,CAG
facebook_corpus_msr_417310,Could have migrated to BS4 in 2014 but govt was not ready with fuel: Pawan Goenka,NAG
facebook_corpus_msr_323259,"Priyanka Chopra looking awesome,, with new dress,,, ,,, 👍👍👍 Deepika wearing nighty dress 😂😂😂",CAG
facebook_corpus_msr_2018605,"Basically Neerat, choices should be respected, whatever they are. No one is lesser be it a homemaker or a woman who manages both work and home. 
Her saying, ""Misha isn't a puppy and I won't leave her alone"" portrays working women as having fun when they step out of their homes. 
Besides these days everyone has a problem with everything. :D",CAG
facebook_corpus_msr_331080,hindu  murdr  in  bngal   till thy  cular   no  frdom  for  hindu   in  bngal,NAG
facebook_corpus_msr_1956954,He is the best choice for UP after a long spell of Gunda and Jungle Raj UP needs a disciplinarian like Yogi,OAG
facebook_corpus_msr_394664,"yes no more soft power no more soft state. an eye for an eye, a tooth for a tooth. we must also behead and send them as gifts any paki soldier or citizen crossing over the LoC. dont lecture us pakis. remember u pigs hid laden from the world for years. the surgical strikes that took out terrorists supported by pak army didnt teach you a lesson it seems. u like playing with fire, as it is your civilian govt is no longer in control and your sorry country is overrun with jehadis even in the top ranks of the army. so be prepared to pay the price. is this what your religious duty expects of you? killing the enemy is a national duty but mutilating and gloating over a dead body ? is that your religion. spit on you pigs. our blood boils at these repeated incidents. just killing the enemy soldier is not enough for you. mutilation and beheading is taught to you by your religious heads???",OAG
facebook_corpus_msr_495505,"If they've splurge before the olympics , we might hve seen different numbrs in medal tally... :)",NAG
facebook_corpus_msr_444514,Opponent wish to just be on the line light & create cheos in the country,CAG
facebook_corpus_msr_470201,Now the income tax should be abolished or cut down to half...ppl will start celebrating,NAG
facebook_corpus_msr_446572,We are waisting lot of time for quoting old governments. Stop that,CAG
facebook_corpus_msr_2243856,Politicians basic qualification is to be great fool maker of the people. Better you fool the public the better politician you are. For example Modi and so on.,OAG
facebook_corpus_msr_421102,I HAVE 4 LOT SHORT SELL IN ULTRATEC CEMNT 4000 RATE WHAT SHOUD I DO,NAG
facebook_corpus_msr_463771,I dont get it how India is priority for India? ? U 1st launched in USA... and its 2500 costlier then USA price and 2000 costlier then HK price ... y india has to pay 2500 extra?? How India has priority? I hope u wont avoid this q....,CAG
facebook_corpus_msr_1723716,"why all of a sudden he's having this problem , cause not getting enough songs, I am no his fan now",OAG
facebook_corpus_msr_1649498,Where is owaisi and mamta begum now?,CAG
facebook_corpus_msr_1710260,"In last year’s Rail Budget, Railway minister Suresh Prabhu had said that the impact of the 7th Pay Commission would take the operating ratio to 92 per cent in 2016-17",NAG
facebook_corpus_msr_1723791,"U have no religion nigam 'that is why u are disturbed by Aazaan ,bajan and etc",OAG
facebook_corpus_msr_446664,"We have given chance to corrupt govt for decade's.
It is right time to give chance to right regime govt with good visionary steps",CAG
facebook_corpus_msr_463520,Great job...  Big Basket...  Good luck for the future,NAG
facebook_corpus_msr_1525359,"This is not intolerant country we are living and we know very    You don't tell from other countries.     We people very happy n don't need your suggestions 
Thank you.",CAG
facebook_corpus_msr_451507,Hi Anuj....is it the right time to enter into edelweiss financials,NAG
facebook_corpus_msr_2039509,"Respect, very sad that such kind of good leaders get less exposure in India like Democracy where Bhakts are praying Modi and Shah like goons",OAG
facebook_corpus_msr_470752,All drama. Even Modi dragged her mother in this for sympathy(empathy),CAG
facebook_corpus_msr_1493868,Its the pakistani juditiary that did you a favour! Indian juditiary is corrupt and cant give such stay order to a pakistani national! 😂😂😂😂😂😂😂😂,OAG
facebook_corpus_msr_436741,"Smart work, rather than the hardwork, is required for leaders.",NAG
facebook_corpus_msr_1805476,Anna is with Modi.,NAG
facebook_corpus_msr_472648,". The predicted for Donald Trump.
. The US presidential election, Donald Trump, will bring perform be further difficulties, inconvenient. period of up to February 2017, is a threat for Trump . .Nearby people would distress, the risk of life. is intense rotation of stars.
. Expert knowledge hidden,Ghatib Ali Shad, Lahore Pakistan. ghatibastro@gmail.com",NAG
facebook_corpus_msr_380551,indians are with indian army plz do something show wt is india .....,CAG
facebook_corpus_msr_1945486,Shirish Kunder is one of those unemployed useless character who is surviving on his wife's income!!,OAG
facebook_corpus_msr_332720,WHO ISSUED  LICENSE  TO DRIVE  TO SUCH FOOLS. INDIA  NEEDS STRICT  DRIVING  LAWS,NAG
facebook_corpus_msr_490109,Now hard reality coming with common people ...feeling sad 😟,CAG
facebook_corpus_msr_2160857,Dear News Channel please also show Who is Funding this ISIS SHITS.,NAG
facebook_corpus_msr_2111156,Its nt hindu state its demortc state u cnt hold any right u r equal undr law joke wt hindus wnt ha to c women body without bukha wt did u wnt thn y u r protctsng agains5 burkha... for indian independnce many muslium fought k mr its nt ur country its evryone's country who are staying here idiott...,OAG
facebook_corpus_msr_2241591,Lol modi is being vompared to pappu now ..didnt expect that😂,OAG
facebook_corpus_msr_447259,What about the block money with big people viz MPs beurocrats industrialists modiji,CAG
facebook_corpus_msr_436578,Nifty 8300 Jan put option stay till expiry or squre of before it.,NAG
facebook_corpus_msr_443144,Cyrus Mistry files petition under Section 241 & 242 of Companies Act,NAG
facebook_corpus_msr_2111255,very good joke,NAG
facebook_corpus_msr_2111369,I'm here to read rss support comments and laugh hard...,CAG
facebook_corpus_msr_2018569,Agree..,CAG
facebook_corpus_msr_445933,He is 9th powerful man in the world dont forget it everyone,CAG
facebook_corpus_msr_1426991,"The main problem of this county is media, especially news channels. All channels belongs to any political party and today we are not able to watch any news on news channels because they are pets of political parties",CAG
facebook_corpus_msr_1804896,Not needed his approval..he has to look better in maharashtra ..lot of farmers are going for sucide every year!!! But he did not find any thing there.,NAG
facebook_corpus_msr_436739,For that sake you make Tamil Nadu people protest like this.....,NAG
facebook_corpus_msr_487734,"I have 3500 shares of HCC at 40/-
Your views, please?",NAG
facebook_corpus_msr_426732,No speed fist they says will download movie in second,NAG
facebook_corpus_msr_386093,Now Indian government has to take some risque about madarchod pakiatani,NAG
facebook_corpus_msr_495466,Much deserved ?? I seriously fail to understand. What have the soldiers in the borders have not done that they are not being given even 0.1% of these rewards? Appreciable that athletes spend sleepless nights preparing for international matches and work for long number of years to achieve whatever they have achieved but there are some unsung heros who are fighting a REAL LIFE battle and they deserve much more.,NAG
facebook_corpus_msr_431255,We are proud that u are our P.M. we are having   enemies inside our country.,NAG
facebook_corpus_msr_400221,"Pakistan Army did not commit any ceasefire violation on line of control or a BAT action in Buttal sector (  Indian Krishna Ghatti Sector )as alleged by India. Indian blame of mutilating Indian soldiers' bodies are also false. 
Pakistan Army is a highly professional force and shall never disrespect a soldier even Indian.",NAG
facebook_corpus_msr_1524871,"With the Premier League in the bag, Antonio Conte has now won the league title in his last four seasons as a club manager.",NAG
facebook_corpus_msr_2081753,"Shewag is 100% true , before any one takes a dig at him remember Dawood father was a police man , but he didn't Inherit his father's qualities",CAG
facebook_corpus_msr_1722927,Don't call him.sir he is booth licker of modi idiot,OAG
facebook_corpus_msr_400282,"http://postcard.news/must-read-world-economic-forum-releases-survey-indian-media-results-shameful/
Indian media spoiling faith of people,as we know Indian media qualitatively failed....",NAG
facebook_corpus_msr_1804929,"Drammebaj, Annaji. You ran from battlefield when in job and then misled people on black money, Lok Pal.
What is your standing now?",CAG
facebook_corpus_msr_1614042,Live imagination,NAG
facebook_corpus_msr_327853,"You can do kadi ninda, :D or arnab can bark on TV, LOL!!!",OAG
